"ValgId";"Storkreds Nr";"Parti";"Orden";"KandidatNavn";"PostNr";"By";"Erhverv";"Fødselsdag"
"70";"101";"1";"1";"Holger Jørgensen, København";"0";"";"";"0"
"70";"101";"2";"1";"Claus Vinther, Vesterbro";"0";"";"";"0"
"70";"101";"2";"2";"Tina Bisgaard Nielsen, Nørrebro";"0";"";"";"0"
"70";"101";"3";"1";"Peer J.Pedersen";"0";"";"";"0"
"70";"101";"A";"1";"Frank Jensen";"0";"";"";"0"
"70";"101";"A";"2";"Anne Vang";"0";"";"";"0"
"70";"101";"A";"3";"Lise Thorsen";"0";"";"";"0"
"70";"101";"A";"4";"Simon Strange";"0";"";"";"0"
"70";"101";"A";"5";"Susan Hedlund";"0";"";"";"0"
"70";"101";"A";"6";"Jan Andreasen";"0";"";"";"0"
"70";"101";"A";"7";"Lars Weiss";"0";"";"";"0"
"70";"101";"A";"8";"Jakob Hougaard";"0";"";"";"0"
"70";"101";"A";"9";"Stig Ekman";"0";"";"";"0"
"70";"101";"A";"10";"Mona Heiberg";"0";"";"";"0"
"70";"101";"A";"11";"Mette Reissmann";"0";"";"";"0"
"70";"101";"A";"12";"Jesper Christensen";"0";"";"";"0"
"70";"101";"A";"13";"Andreas Vig Lannov";"0";"";"";"0"
"70";"101";"A";"14";"Taner Yilmaz";"0";"";"";"0"
"70";"101";"A";"15";"Ikram Sarwar";"0";"";"";"0"
"70";"101";"A";"16";"René Rud Mikkelsen";"0";"";"";"0"
"70";"101";"A";"17";"Carsten Kaspersen";"0";"";"";"0"
"70";"101";"A";"18";"Mads Faber Henriksen";"0";"";"";"0"
"70";"101";"A";"19";"Lars Aslan Rasmussen";"0";"";"";"0"
"70";"101";"A";"20";"Johannes Nymark";"0";"";"";"0"
"70";"101";"A";"21";"Lars Kramer Mikkelsen";"0";"";"";"0"
"70";"101";"A";"22";"Tue Hækkerup";"0";"";"";"0"
"70";"101";"A";"23";"Jeppe Struve Larsen";"0";"";"";"0"
"70";"101";"A";"24";"Robert Nielsen";"0";"";"";"0"
"70";"101";"A";"25";"Kim Christensen";"0";"";"";"0"
"70";"101";"A";"26";"Eskild Dahl";"0";"";"";"0"
"70";"101";"A";"27";"Jonas Bjørn Jensen";"0";"";"";"0"
"70";"101";"A";"28";"Michael Danielsen";"0";"";"";"0"
"70";"101";"A";"29";"Anette Holst Christensen";"0";"";"";"0"
"70";"101";"A";"30";"Frank Bentin";"0";"";"";"0"
"70";"101";"A";"31";"Henrik Appel Esbensen";"0";"";"";"0"
"70";"101";"A";"32";"M. Aslam";"0";"";"";"0"
"70";"101";"A";"33";"Aihua Yan";"0";"";"";"0"
"70";"101";"A";"34";"Sofie K. Led";"0";"";"";"0"
"70";"101";"A";"35";"Mads S. B. Pedersen";"0";"";"";"0"
"70";"101";"B";"1";"Klaus Bondam";"0";"";"";"0"
"70";"101";"B";"2";"Manu Sareen";"0";"";"";"0"
"70";"101";"B";"3";"Kasper Johansen";"0";"";"";"0"
"70";"101";"B";"4";"Margrethe Wivel";"0";"";"";"0"
"70";"101";"B";"5";"Katrina Feilberg";"0";"";"";"0"
"70";"101";"B";"6";"Anna Mee Allerslev";"0";"";"";"0"
"70";"101";"B";"7";"Jacob Packert";"0";"";"";"0"
"70";"101";"B";"8";"Mikkel Søndergaard";"0";"";"";"0"
"70";"101";"B";"9";"Bo Normander";"0";"";"";"0"
"70";"101";"B";"10";"Søs Haugaard";"0";"";"";"0"
"70";"101";"B";"11";"Monica Thon";"0";"";"";"0"
"70";"101";"B";"12";"Mia Nyegaard";"0";"";"";"0"
"70";"101";"B";"13";"Pelumi Fadairo";"0";"";"";"0"
"70";"101";"B";"14";"Lartey Lawson";"0";"";"";"0"
"70";"101";"B";"15";"Jesper Luthman";"0";"";"";"0"
"70";"101";"B";"16";"Asser Gregersen";"0";"";"";"0"
"70";"101";"B";"17";"Lars Rimfalk Jensen";"0";"";"";"0"
"70";"101";"B";"18";"Simon Kristian Frøsig";"0";"";"";"0"
"70";"101";"C";"1";"Mogens Lønborg";"0";"";"";"0"
"70";"101";"C";"2";"Susanne Møller";"0";"";"";"0"
"70";"101";"C";"3";"Jakob Næsager";"0";"";"";"0"
"70";"101";"C";"4";"Rasmus Jarlov";"0";"";"";"0"
"70";"101";"C";"5";"Kian Conteh";"0";"";"";"0"
"70";"101";"C";"6";"Channe Bjerringgaard";"0";"";"";"0"
"70";"101";"C";"7";"Hans Peter Jensen";"0";"";"";"0"
"70";"101";"C";"8";"Carsten Breuning";"0";"";"";"0"
"70";"101";"C";"9";"C. Vistrup";"0";"";"";"0"
"70";"101";"C";"10";"Marianne Forsberg";"0";"";"";"0"
"70";"101";"C";"11";"Christian Hesselberg";"0";"";"";"0"
"70";"101";"D";"1";"Wallait Khan";"0";"";"";"0"
"70";"101";"D";"2";"Hassan Salame";"0";"";"";"0"
"70";"101";"D";"3";"Malik Zahoor Hussain";"0";"";"";"0"
"70";"101";"D";"4";"Nesrin Celik";"0";"";"";"0"
"70";"101";"D";"5";"Daliana Duràn";"0";"";"";"0"
"70";"101";"D";"6";"Mohammad Asif";"0";"";"";"0"
"70";"101";"D";"7";"Ulla Carstensen";"0";"";"";"0"
"70";"101";"E";"1";"Poul Gerhard Kristiansen, Brønshøj";"0";"";"";"0"
"70";"101";"E";"2";"Kenneth Pedersen, Vesterbro";"0";"";"";"0"
"70";"101";"E";"3";"Johanne Langdal Kristiansen, I.By";"0";"";"";"0"
"70";"101";"E";"4";"Kjeld Ivar Thomsen, København S";"0";"";"";"0"
"70";"101";"F";"1";"Bo Asmus Kjeldgaard";"0";"";"";"0"
"70";"101";"F";"2";"Ayfer Baykal";"0";"";"";"0"
"70";"101";"F";"3";"Camilla Burgwald";"0";"";"";"0"
"70";"101";"F";"4";"Ninna Thomsen";"0";"";"";"0"
"70";"101";"F";"5";"Klaus Mygind";"0";"";"";"0"
"70";"101";"F";"6";"Signe Goldmann";"0";"";"";"0"
"70";"101";"F";"7";"Jane Alrø Sørensen";"0";"";"";"0"
"70";"101";"F";"8";"Trine Schaltz";"0";"";"";"0"
"70";"101";"F";"9";"Bjarne Fey";"0";"";"";"0"
"70";"101";"F";"10";"Jesper Langebæk";"0";"";"";"0"
"70";"101";"F";"11";"Iben Wiene Rathje";"0";"";"";"0"
"70";"101";"F";"12";"Claus Bodin Staal";"0";"";"";"0"
"70";"101";"F";"13";"Axel Thrige Laursen";"0";"";"";"0"
"70";"101";"F";"14";"Leif Hermann";"0";"";"";"0"
"70";"101";"F";"15";"Knud Johnsen";"0";"";"";"0"
"70";"101";"F";"16";"Sisse Marie Berendt Welling";"0";"";"";"0"
"70";"101";"F";"17";"Marialise Rømer";"0";"";"";"0"
"70";"101";"F";"18";"Neil Stenbæk Bloem";"0";"";"";"0"
"70";"101";"F";"19";"Rasmus Rose";"0";"";"";"0"
"70";"101";"F";"20";"Jens Mandrup Rasmussen";"0";"";"";"0"
"70";"101";"F";"21";"Jesper Johansen Meisner";"0";"";"";"0"
"70";"101";"F";"22";"Bjarne P. Nielsen";"0";"";"";"0"
"70";"101";"F";"23";"Dorte Skovgård";"0";"";"";"0"
"70";"101";"F";"24";"Majbritt Svensson";"0";"";"";"0"
"70";"101";"F";"25";"Julie Svensson";"0";"";"";"0"
"70";"101";"F";"26";"Peter Thiele";"0";"";"";"0"
"70";"101";"F";"27";"Lilian Rosengren";"0";"";"";"0"
"70";"101";"F";"28";"Jonas Andersen";"0";"";"";"0"
"70";"101";"F";"29";"Pernille Gaarde Bendix";"0";"";"";"0"
"70";"101";"F";"30";"Pelle Johansen";"0";"";"";"0"
"70";"101";"F";"31";"Erwin Christensen";"0";"";"";"0"
"70";"101";"F";"32";"Ole Benny Nielsen";"0";"";"";"0"
"70";"101";"G";"1";"John Erik Wagner";"0";"";"";"0"
"70";"101";"G";"2";"Lea Tony Olsen";"0";"";"";"0"
"70";"101";"G";"3";"Eline K. Budhathoki";"0";"";"";"0"
"70";"101";"G";"4";"Sara M. Lerer";"0";"";"";"0"
"70";"101";"H";"1";"Philip Tabanera Palacios, Sydhavn";"0";"";"";"0"
"70";"101";"H";"2";"Vuko Vucetic, Indre By";"0";"";"";"0"
"70";"101";"I";"1";"Simon Emil Ammitzbøll";"0";"";"";"0"
"70";"101";"I";"2";"Hanna Ella Sandvik";"0";"";"";"0"
"70";"101";"I";"3";"Emil Lykke Jensen";"0";"";"";"0"
"70";"101";"I";"4";"Mikkel Freltoft Krogsholm";"0";"";"";"0"
"70";"101";"I";"5";"Torben Mark Pedersen";"0";"";"";"0"
"70";"101";"I";"6";"Nicki Brøchner";"0";"";"";"0"
"70";"101";"I";"7";"Anders Kopp Jensen";"0";"";"";"0"
"70";"101";"J";"1";"Klaus Trier Tuxen, Vesterbro";"0";"";"";"0"
"70";"101";"K";"1";"Betty Frydensbjerg Carlsson";"0";"";"";"0"
"70";"101";"K";"2";"Agnethe Falbe Paludan";"0";"";"";"0"
"70";"101";"K";"3";"Lars Leth Emanuel";"0";"";"";"0"
"70";"101";"K";"4";"Rikke Galina Frydensbjerg Carlsson";"0";"";"";"0"
"70";"101";"K";"5";"Elsebeth Kaufholz";"0";"";"";"0"
"70";"101";"K";"6";"Henrik Lippert";"0";"";"";"0"
"70";"101";"K";"7";"Hjørdis Nielsen";"0";"";"";"0"
"70";"101";"K";"8";"Jens Kirkegaard";"0";"";"";"0"
"70";"101";"K";"9";"Carsten Hansen";"0";"";"";"0"
"70";"101";"K";"10";"Preben Flemming Fogelstrøm";"0";"";"";"0"
"70";"101";"K";"11";"Bjørn Jakholm";"0";"";"";"0"
"70";"101";"K";"12";"John Poulsen";"0";"";"";"0"
"70";"101";"K";"13";"Bjørn Boie Petersen";"0";"";"";"0"
"70";"101";"K";"14";"Martin Jensen";"0";"";"";"0"
"70";"101";"L";"1";"Claus Ankersen";"0";"";"";"0"
"70";"101";"L";"2";"Klaus Bo Christensen";"0";"";"";"0"
"70";"101";"M";"1";"Michael Bagge Kuehn";"0";"";"";"0"
"70";"101";"N";"1";"Mads Vestergaard";"0";"";"";"0"
"70";"101";"N";"2";"Thomas Vass";"0";"";"";"0"
"70";"101";"N";"3";"Robert Nielsen";"0";"";"";"0"
"70";"101";"N";"4";"Monica Hjort Traxl";"0";"";"";"0"
"70";"101";"N";"5";"John Susantha Madsen";"0";"";"";"0"
"70";"101";"N";"6";"Eik Christian Voss";"0";"";"";"0"
"70";"101";"N";"7";"Julie Hagedorn-Møller";"0";"";"";"0"
"70";"101";"N";"8";"Adam Vorting";"0";"";"";"0"
"70";"101";"N";"9";"Lasse Nygaard Jensen";"0";"";"";"0"
"70";"101";"N";"10";"Mathias Parding";"0";"";"";"0"
"70";"101";"N";"11";"Lars Dalum";"0";"";"";"0"
"70";"101";"N";"12";"Mikkel Dalhoff";"0";"";"";"0"
"70";"101";"N";"13";"Casper Storm Hansen";"0";"";"";"0"
"70";"101";"N";"14";"Nana Kongsholm";"0";"";"";"0"
"70";"101";"N";"15";"Matias Jensen";"0";"";"";"0"
"70";"101";"O";"1";"Birthe Skaarup";"0";"";"";"0"
"70";"101";"O";"2";"Carl Christian Ebbesen";"0";"";"";"0"
"70";"101";"O";"3";"Karin Storgaard";"0";"";"";"0"
"70";"101";"O";"4";"Finn Rudaizky";"0";"";"";"0"
"70";"101";"O";"5";"Allan Lønborg";"0";"";"";"0"
"70";"101";"O";"6";"Henrik Svendsen";"0";"";"";"0"
"70";"101";"O";"7";"Sonja M. Pedersen";"0";"";"";"0"
"70";"101";"O";"8";"Aia Fog";"0";"";"";"0"
"70";"101";"O";"9";"Anet Burchard";"0";"";"";"0"
"70";"101";"O";"10";"Laust Andersen";"0";"";"";"0"
"70";"101";"P";"1";"Martin Kargaard Thomsen, Nørrebro";"0";"";"";"0"
"70";"101";"P";"2";"Rasmus Bjørkvig, Nørrebro";"0";"";"";"0"
"70";"101";"Q";"1";"Bente Briis, Christianshavn";"0";"";"";"0"
"70";"101";"Q";"2";"Elsa Lauritzen, Christianshavn";"0";"";"";"0"
"70";"101";"Q";"3";"Oliver C.Trautmann, Christianshavn";"0";"";"";"0"
"70";"101";"Q";"4";"Erich Bernard, Christianshavn";"0";"";"";"0"
"70";"101";"R";"1";"Jens Bohlbro, København";"0";"";"";"0"
"70";"101";"R";"2";"Pia Struck, København";"0";"";"";"0"
"70";"101";"R";"3";"Thomas Ammitzbøll-Bach, Vanløse";"0";"";"";"0"
"70";"101";"R";"4";"Bjarne Jensen, Tingberg";"0";"";"";"0"
"70";"101";"T";"1";"Tom Gillesberg";"0";"";"";"0"
"70";"101";"T";"2";"Michelle Rasmussen";"0";"";"";"0"
"70";"101";"T";"3";"Carlos Andres Brobjerg";"0";"";"";"0"
"70";"101";"T";"4";"Feride Istogu Gillesberg";"0";"";"";"0"
"70";"101";"T";"5";"Peter Fink-Jensen";"0";"";"";"0"
"70";"101";"T";"6";"Christian Vilhelm Prag";"0";"";"";"0"
"70";"101";"U";"1";"Morten Riise-Knudsen";"0";"";"";"0"
"70";"101";"U";"2";"Lis Langsø";"0";"";"";"0"
"70";"101";"U";"3";"Peter Hiort";"0";"";"";"0"
"70";"101";"U";"4";"Anna Sofie Riise-Knudsen";"0";"";"";"0"
"70";"101";"U";"5";"Philip Holst";"0";"";"";"0"
"70";"101";"U";"6";"Julie Blem";"0";"";"";"0"
"70";"101";"U";"7";"Helle Høgsbro";"0";"";"";"0"
"70";"101";"U";"8";"Janne Hiort";"0";"";"";"0"
"70";"101";"V";"1";"Pia Allerslev";"0";"";"";"0"
"70";"101";"V";"2";"Lars Dueholm";"0";"";"";"0"
"70";"101";"V";"3";"Leslie Arentoft";"0";"";"";"0"
"70";"101";"V";"4";"Flemming Steen Munch";"0";"";"";"0"
"70";"101";"V";"5";"Cecilia Lonning";"0";"";"";"0"
"70";"101";"V";"6";"Heidi Wang";"0";"";"";"0"
"70";"101";"V";"7";"Lasse Grosbøl";"0";"";"";"0"
"70";"101";"V";"8";"Michael Haugaard";"0";"";"";"0"
"70";"101";"V";"9";"Lise Helweg";"0";"";"";"0"
"70";"101";"V";"10";"Kim Ottobrøker Justesen";"0";"";"";"0"
"70";"101";"V";"11";"Steffen Kjær Johansen";"0";"";"";"0"
"70";"101";"V";"12";"Rasmus Ole Hansen";"0";"";"";"0"
"70";"101";"V";"13";"Poul Nielsen";"0";"";"";"0"
"70";"101";"V";"14";"Lasse Thernøe";"0";"";"";"0"
